CaseOrder,Population,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Port_modem_Yes,Tablet_Yes,Phone_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract_One_Year,Contract_Two_Year,InternetService_Fiber_Optic,InternetService_None,PaymentMethod_CC,PaymentMethod_ECheck,PaymentMethod_MCheck
213,62430,15.12148226,12,0,0,1.416592892,149.974105,757.0097075,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
214,1028,12.63643487,18,0,0,19.83504645,225.178625,2301.850721,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
215,28666,16.68178185,8,2,0,15.85002222,232.637807,2401.406545,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
216,44451,11.08409914,10,2,1,15.94935291,117.472036,1535.788894,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
217,266,12.99948061,12,1,1,11.94550648,137.469817,1536.589816,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
218,33649,11.17949466,14,1,1,16.03360405,220.132293,2153.778421,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
219,1994,7.369412654,13,0,1,21.29342532,124.960655,2409.195918,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
220,1869,9.84688181,11,0,0,4.95598008,199.990219,1342.862457,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
221,27590,18.19542503,14,0,0,2.73951266,159.947583,1046.054674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,21792,13.53989069,13,1,1,4.973046104,245.145743,1204.479468,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0
223,8770,5.458806701,10,2,0,10.28430068,255.155493,1616.908193,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
224,3378,12.0772854,11,1,1,2.581692044,134.950905,345.0099528,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
225,1748,6.918984305,9,1,0,6.945736396,159.947583,1427.088655,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
226,1598,14.84155042,8,3,0,9.999416271,139.987503,1452.334634,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
227,4335,12.66717474,15,2,0,6.035737465,179.947583,795.4957358,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
228,2299,11.43786808,13,0,1,9.004964377,127.473844,1333.894229,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
229,12275,6.915228797,10,1,0,5.071456681,232.637807,1402.20491,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
230,1065,11.30215199,12,1,1,12.02106494,195.006206,1447.196935,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
231,24438,9.513085538,10,1,0,5.049303717,267.642733,1662.510936,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
232,47974,9.497106973,11,1,0,18.17247008,149.959755,1707.641161,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1
233,788,12.21852573,15,2,0,15.31997698,220.114868,2181.752793,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
234,16882,8.272244827,11,3,0,16.0708543,157.483594,1575.683555,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
235,165,10.24857935,14,3,0,7.873371451,127.474951,1029.489242,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
236,109,6.743431946,12,1,1,23.62866494,139.981577,2370.184448,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
237,11116,12.4703522,8,1,0,25.8634566,255.133571,3309.919373,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
238,1083,7.913676085,16,1,0,9.405224809,194.966286,1623.273925,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1
239,15604,9.362849722,12,2,0,12.84490034,179.965581,1146.199921,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
240,37,17.41324465,10,0,1,16.59325254,174.976769,2229.268031,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0
241,57344,13.43700846,11,0,0,20.35456039,187.609354,2512.36494,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
242,39035,11.95206054,7,0,1,12.00925702,169.937833,1297.388488,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
243,27698,4.550449856,17,2,1,2.861423443,115.002061,283.39178,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
244,13,6.09060584,11,2,0,14.20349453,152.462354,1947.7853,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
245,3639,10.2863601,10,1,1,4.98152586,207.609354,849.1972541,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
246,2950,11.17709222,12,0,2,23.12150846,147.503078,2131.359827,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0
247,15041,14.12145884,14,0,0,6.307178205,200.118516,1464.035068,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
248,5188,7.799780591,13,1,0,12.73622643,137.497825,1381.538548,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
249,1317,7.122072827,14,0,0,12.00466914,134.980139,1248.626874,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
250,4755,9.329902365,6,0,0,2.243757398,147.442069,558.3751762,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
251,3658,7.509389052,18,0,0,1.583394702,197.494455,676.2178659,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
252,30733,15.06990851,14,2,0,14.23487852,162.529926,1641.938696,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
253,2431,9.321265424,14,0,0,15.28108311,210.151777,1811.964373,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
254,529,3.564651961,9,2,0,4.135827839,159.965581,1066.632555,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
255,346,7.779622319,12,3,0,9.740709475,190.173699,1514.131966,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
256,110,10.74985413,8,0,1,1.213704886,202.649979,1189.549671,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
257,34993,7.738373361,11,2,0,11.86252419,134.950905,1114.020282,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
258,36260,12.01267388,11,1,0,2.416685985,142.500692,1078.291303,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
259,671,14.04748759,21,0,1,6.73327535,114.997564,854.2977548,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
260,41839,3.11231175,12,1,1,6.549035393,232.62403,1489.077486,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0
261,16546,8.284591121,8,1,0,10.57197066,242.628057,1649.312808,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
262,4,6.269792565,20,0,0,3.379756569,202.443347,905.1959227,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
263,32603,9.803905459,16,1,1,8.959047529,124.993537,684.6318529,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
264,607,8.571019738,5,1,0,10.23679934,174.976769,1662.533055,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
265,1067,10.00344746,14,0,1,14.96503088,225.145743,2436.57146,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1
266,7655,4.255224068,12,0,1,23.79323993,275.133571,2677.74041,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
267,5981,11.2714618,14,1,0,11.45675389,287.642733,1779.309609,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
268,655,8.477982632,19,0,0,11.04076215,177.65076,1494.716409,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
269,16395,9.753145376,19,0,1,7.425503428,220.114868,1740.72604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270,198,14.57387887,13,0,0,2.411712843,197.516854,704.7552669,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
271,3473,13.13441554,15,1,1,2.009542213,194.974431,558.4710883,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
272,2992,11.62771397,15,0,0,9.068119482,175.133074,1282.279049,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
273,2914,6.114030983,11,0,1,1.926789854,147.478341,287.8189836,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
274,617,12.76603868,8,2,1,11.77389421,134.980139,1129.529441,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
275,444,6.348897952,10,3,0,2.585228303,157.483594,394.0148722,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
276,48969,16.10939031,9,2,1,9.517703088,255.141716,1302.230824,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0
277,17307,7.151598137,13,0,0,9.532523799,137.439154,970.4682919,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1
278,25764,4.575363954,13,0,0,23.103996,235.159141,2522.88913,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1
279,671,13.42263904,9,0,0,5.104873611,147.460067,682.9871863,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
280,3064,3.559550725,8,1,0,6.877942744,232.637807,1537.109931,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
281,25619,5.971214226,13,3,0,21.17839683,137.439154,1961.923965,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
282,22547,7.287197615,16,3,0,1.586331702,129.948316,676.1747964,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
283,545,11.30031859,18,3,0,3.778174405,242.632554,929.2607767,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
284,398,10.26519974,17,0,0,11.58276897,187.609354,1849.484087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
285,217,16.28075484,14,0,0,11.62258922,232.652038,1998.680227,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1
286,32084,10.96553586,8,1,0,20.78013031,159.980465,1898.877878,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1
287,5148,10.93514898,16,1,1,3.940297464,159.947583,992.3501481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288,2526,2.98020454,11,0,0,11.38099891,137.487242,994.6354785,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
289,30097,17.05256354,14,0,1,1.473304337,245.131966,954.0290712,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1
290,703,12.29165611,11,0,1,12.75609778,117.439154,1775.838153,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
291,7334,10.32744663,10,0,1,6.253919786,209.993134,1297.050577,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
292,61045,9.22949351,18,0,0,18.9537053,169.974105,1746.405243,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0
293,117,10.02758972,11,1,1,9.640061615,197.470195,1698.465833,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
294,29426,7.259022839,10,1,0,5.201330266,137.516476,665.4740915,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
295,26659,10.97274944,10,0,1,12.42120946,207.475448,1886.153328,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
296,12478,11.87042081,14,1,0,8.134438503,160.00128,958.6989908,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
297,11294,9.531063533,10,1,0,14.86764776,147.478341,1446.203986,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
298,3264,8.798065013,11,1,0,5.548652108,127.488728,774.6125757,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0
299,4926,15.27146446,12,2,1,18.35541838,139.981577,1939.811149,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
300,473,7.014445177,8,0,1,7.62779591,220.132293,1165.564309,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
301,20925,10.62019312,10,0,0,4.439685675,214.952509,750.8768234,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
302,114,10.04585562,14,1,1,11.16903388,139.99789,1292.3206,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0
303,715,10.88047174,15,1,2,14.14101821,270.160419,2335.130986,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
304,110,9.975481565,13,1,0,3.212400569,202.443347,769.8534863,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
305,19869,7.248946018,10,1,2,16.84928353,172.47417,1729.837284,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
306,13768,9.53003591,16,1,1,3.834727471,137.468388,649.3891796,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
307,604,6.592317798,16,3,0,6.198230305,104.962874,823.0046464,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
308,20731,8.124261532,12,3,0,4.216732972,174.969934,1107.882056,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
309,666,11.44655577,11,1,0,4.355064781,139.99789,683.8622599,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1
310,729,10.1755818,17,2,0,4.030250374,144.988941,1301.49424,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0
311,19659,13.7362126,15,0,2,9.915959247,114.997564,1079.012505,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0
312,22569,13.93422217,11,1,0,9.821728297,172.484753,1283.463995,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0
313,2019,3.405050602,11,2,0,9.183905417,124.97808,987.653655,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
314,1566,10.69284712,8,2,1,8.892893007,174.991856,1088.263081,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0
315,38579,10.11985468,11,0,0,7.661226872,92.488023,583.0259559,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
316,3232,5.863179258,16,0,0,12.4767812,139.965008,1778.733282,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
317,566,13.357551,8,0,0,2.462148717,192.470522,900.4043765,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
318,659,14.04061351,10,1,0,14.09942339,220.118516,1693.576099,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
319,1253,4.586902043,14,0,0,7.272649386,232.622804,1143.826239,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
320,23517,11.03563726,9,1,0,3.999030359,210.156274,886.340074,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0
321,5886,11.32768159,11,1,1,3.115945151,114.972827,373.2772664,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0
322,24628,5.307097721,13,1,0,13.67931764,149.977753,1245.328696,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
323,582,8.993783986,7,3,0,14.6728104,184.985293,1564.936841,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
324,34669,11.05733159,11,1,0,5.953547112,132.479779,1354.401018,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
325,1286,8.702618087,11,0,0,11.74635394,190.12704,1971.429689,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
326,3032,7.045651851,11,1,2,5.954024226,92.488023,623.7865683,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
327,312,12.61411193,12,2,0,22.8577804,220.114868,3040.553763,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
328,15586,9.703658153,13,1,1,1.407866545,107.495766,864.7036995,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
329,422,8.220453321,13,0,1,21.08265979,169.967067,2042.113893,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
330,26381,8.816497541,8,0,1,11.10356439,222.679213,1973.661316,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1
331,396,11.11756812,12,0,0,9.734064703,200.132293,1755.645123,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
332,4270,13.07119875,10,2,1,12.21754865,262.610632,1758.735654,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
333,3098,12.10865222,13,2,0,2.423722078,152.495236,557.0118807,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
334,20606,9.681031902,15,1,0,13.66061487,202.636202,2205.334092,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
335,5978,10.49495185,11,0,0,8.701581043,127.478341,1451.201108,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0
336,340,7.535866122,11,0,0,4.844060027,159.983006,609.0598401,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
337,926,8.713443753,10,2,0,6.485034974,124.960655,1221.100604,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
338,1543,7.191637555,10,1,0,1.14113241,252.62403,745.0493094,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1
339,7256,12.2870805,9,0,0,7.69213424,104.97808,1220.452161,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
340,683,10.66015784,10,1,0,13.73012915,204.961033,1771.472597,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0
341,6910,7.044096971,13,2,0,5.690013293,245.145743,1201.484293,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
342,7496,12.14893118,14,1,0,6.68894661,95.019486,764.3017535,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
343,641,12.71107869,14,2,0,9.475983046,169.937833,1022.415622,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0
344,2816,9.759360165,14,0,0,4.893221514,207.475448,1284.442486,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
345,58,2.816821044,13,0,1,2.656915117,114.983787,289.9240291,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
346,1277,9.617602049,9,4,0,8.381515693,232.637807,1718.600163,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
347,11472,13.06640293,14,2,1,14.53315436,225.131966,2494.633068,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
348,9762,8.669204519,11,1,0,13.62832619,212.641455,2270.749222,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
349,617,13.97477268,10,3,0,1.281566108,152.495236,567.6177123,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
350,307,11.19861363,10,0,0,3.365552603,134.950905,380.0501404,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
351,8447,10.18921185,12,1,0,5.397827503,200.132293,1436.408211,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
352,35345,9.518819692,11,3,0,9.001231999,197.470195,1852.503069,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0
353,41155,11.01996949,15,3,2,10.9750814,192.456745,1312.008382,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0
354,17007,14.91100172,15,2,0,7.825845378,162.471255,863.0820861,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0
355,115,11.17971961,13,2,0,14.12966281,222.660939,1854.793303,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
356,1079,12.16826675,17,1,0,14.66914461,114.950905,1778.431765,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
357,22924,17.39213562,10,1,0,5.388165017,182.446995,764.2419259,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
358,3241,12.02476736,10,1,0,2.810825808,95.005709,307.018806,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
359,23155,6.6769165,12,2,0,2.485229169,172.456745,1179.782483,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
360,19324,11.78679636,7,1,0,2.051069457,177.65076,1040.034575,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
361,34460,7.846521648,14,2,0,6.10108047,207.638588,1080.159892,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
362,15900,5.670110512,13,2,0,4.950398978,220.118516,775.5613336,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0
363,2945,13.37036883,19,1,0,10.16660427,137.468388,1061.587971,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
364,20450,9.826229752,13,2,0,12.29558653,159.965008,1334.403775,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
365,892,12.07226102,13,1,0,24.8868126,182.465269,2346.143947,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
366,14931,15.42491471,12,1,1,9.660361769,129.977753,1491.768656,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1
367,104,8.601959705,9,0,0,7.663625954,112.484375,927.1279646,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
368,21997,8.787582345,10,0,0,5.25445262,127.488728,686.9354616,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
369,5302,6.362190982,12,1,2,13.59137366,162.471255,1460.513443,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
370,10237,9.507249087,13,0,1,12.3492819,154.961766,1942.250203,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
371,19582,12.06831191,10,0,1,18.37317391,194.976769,1923.549943,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
372,740,5.600227586,10,1,0,8.498042024,192.48852,1239.802036,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0
373,51767,13.15969677,14,1,0,22.33583015,162.452604,2499.186161,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0
374,2001,6.18537496,18,1,0,1.541545443,107.48056,302.3848209,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
375,482,9.089998883,10,1,0,12.78453216,142.482694,1865.48625,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
376,932,11.21142669,13,1,0,2.527681829,165.018175,908.7910203,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
377,222,5.868957217,12,0,0,7.065506244,125.007314,790.9469893,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
378,467,2.657311067,12,2,0,4.258552081,139.987503,956.2636975,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
379,7079,13.75498892,11,1,0,4.801969514,112.455141,639.3261343,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
380,32929,11.07079287,13,1,0,5.204853319,212.622804,1572.045646,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
381,6923,10.74788638,9,0,1,32.0730133,182.460772,3099.922244,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
382,19201,15.68552752,10,1,2,11.16847385,159.947583,1599.727567,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
383,2080,10.08605721,13,0,0,16.8000196,245.145743,2188.672399,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0
384,5983,16.26782621,14,0,0,17.6210362,149.977753,1586.699491,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
385,46064,4.946414499,12,1,0,17.18829795,184.967019,1828.279015,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0
386,32525,14.19610787,7,1,0,17.52138221,92.455141,1866.966586,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
387,9562,15.83394061,14,1,0,10.4103675,149.944668,1718.555203,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
388,883,7.663279641,16,0,0,3.310281145,167.456419,556.2193844,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
389,53,7.43893815,17,3,1,2.993625911,197.516854,1035.183038,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
390,1512,11.70582668,11,1,0,16.26037537,152.488401,1580.43019,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0
391,4813,13.60774223,6,2,1,3.045064701,162.482694,703.6927423,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
392,11435,6.02604588,11,2,0,15.35762157,262.610632,1842.258692,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
393,16177,8.273678516,7,0,0,5.940902789,190.173699,1167.271182,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
394,170,9.424686492,10,0,0,5.988505209,187.513939,1007.289786,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
395,31845,10.05990041,11,1,0,7.138784756,212.641455,1500.69101,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0
396,40,12.69711858,12,1,1,8.951793883,104.964303,1404.773397,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
397,586,10.3853182,9,1,0,4.221959275,232.637807,1342.310858,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
398,8303,10.48123205,17,0,0,9.797427154,142.499263,1250.94478,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1
399,924,13.43076227,17,1,0,10.90397471,277.63748,1710.958869,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0
400,758,7.951590644,5,0,0,1.665591776,112.455141,169.3992798,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
401,723,9.100502767,13,0,0,8.611218573,220.118516,1261.554565,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0
402,39,11.9086306,13,0,0,1.28507969,139.951231,794.9581116,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
403,6250,5.304627269,13,1,1,1.379696124,184.978458,713.364269,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0
404,17,12.07096717,11,2,0,3.084376591,210.138,952.5914921,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0
405,2550,7.336943024,14,0,0,2.43754565,142.468917,778.6094503,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
406,512,10.16142541,13,1,0,3.288124191,160.00128,627.0001275,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0
407,599,9.632814549,13,3,0,32.30772134,127.481989,2938.319116,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0
408,6524,6.346778536,8,0,1,13.46565415,162.452604,1566.001524,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
409,723,12.1986895,16,2,0,19.244458,172.457857,1889.642423,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0
410,4243,6.444558317,15,0,0,8.69085131,255.155493,1420.771651,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
411,18731,11.7174619,16,1,0,3.778575882,184.979684,1254.725693,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
412,955,6.286550988,17,1,2,10.27819073,175.006206,1570.345219,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
413,2338,9.886595026,13,0,0,4.156887945,112.455141,500.4406927,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
414,389,7.972497589,6,0,0,11.32083915,194.958118,1563.848623,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1
415,757,11.10996233,17,0,1,5.254442453,172.44408,787.0962355,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
416,19073,9.301929385,13,2,0,5.2551003,200.165175,1119.610001,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0
417,23666,8.535578793,12,1,2,6.417132666,127.460067,1155.782468,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1
418,20,9.083448287,11,0,0,18.61278731,147.478341,1995.346628,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
419,5287,9.581508542,12,2,0,4.924623699,207.49737,922.1362066,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
420,5364,8.763218085,9,0,0,6.325942162,169.937833,717.6823944,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
421,3424,12.72077056,10,3,0,17.22220989,152.457857,2223.835601,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
422,19527,5.304635517,13,0,0,3.238699239,162.460772,1143.685617,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
423,0,11.18732698,16,0,0,6.437878909,200.132293,1537.296207,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
424,7699,11.6443975,13,0,1,15.22323989,182.460772,1614.544362,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
425,1126,9.83612847,8,0,1,7.484425045,124.97808,758.8338668,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0
426,584,9.202197695,20,1,0,7.218752772,230.105118,1317.766231,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
427,35100,6.187489206,7,6,0,11.69875604,147.473844,1189.578203,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
428,17872,9.320914781,12,1,0,10.03363969,142.482694,1467.273158,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
